Date,my_shape1_temperature,my_shape2_temperature,my_shape3_temperature,my_shape4_temperature,my_shape5_temperature,my_shape6_temperature,my_shape7_temperature,my_shape8_temperature,my_shape9_temperature,my_shape10_temperature,my_shape11_temperature,my_shape12_temperature,my_shape13_temperature,my_shape14_temperature,my_shape15_temperature,my_shape16_temperature,my_shape17_temperature,my_shape18_temperature,my_shape19_temperature,my_shape20_temperature,my_shape21_temperature,my_shape22_temperature,my_shape23_temperature,my_shape24_temperature,my_shape25_temperature,my_shape26_temperature,my_shape27_temperature,my_shape28_temperature,my_shape29_temperature,my_shape30_temperature,my_shape31_temperature,my_shape32_temperature,my_shape33_temperature,my_shape34_temperature,my_shape35_temperature,my_shape36_temperature,my_shape37_temperature,my_shape38_temperature,my_shape39_temperature,my_shape40_temperature,my_shape41_temperature,my_shape42_temperature,my_shape43_temperature,my_shape44_temperature,my_shape45_temperature
2026-01-01 04:25:00,18.763609,17.992163,17.984333,17.841495,19.5,15.841837,14.963478,15.49511,10.046132,10.56,25.0,16.520827,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.095492,19.121356,25.0,25.0,25.0,25.0,21.4535,25.0,17.889553,21.213306,17.5,20.6895
2026-01-01 04:30:00,18.765805,17.961885,17.954549,17.813172,19.5,15.896443,14.9,15.447219,9.947693,10.5,25.0,16.635598,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.095218,19.148012,25.0,25.0,25.0,25.0,21.327744,25.0,17.883193,21.256606,17.5,20.771065
2026-01-01 04:35:00,18.722818,17.972258,17.966625,17.769274,19.536025,15.613607,14.748636,15.445141,10.053753,10.5,25.0,16.608314,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.107432,19.024392,25.0,25.0,25.0,25.0,21.14946,25.0,17.896097,21.534738,17.602768,20.796394
2026-01-01 04:40:00,18.642987,17.999099,17.997448,17.722063,19.602928,15.042015,14.546933,15.443869,10.250721,10.5,25.0,16.540276,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.130115,18.754413,25.0,25.0,25.0,25.0,20.924832,25.0,17.920455,22.010218,17.793621,20.813182
2026-01-01 04:45:00,18.6,18.035993,18.038912,17.700001,19.638953,14.597039,14.446097,15.443437,10.356781,10.5,25.0,16.452202,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.14233,18.489392,25.0,25.0,25.0,25.0,20.748038,25.0,17.934734,22.336501,17.896389,20.835199
2026-01-01 04:50:00,18.651852,18.107591,18.112183,17.700001,19.609813,14.357445,14.475214,15.476995,10.321267,10.438439,25.0,16.272178,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.090489,18.273535,25.0,25.0,25.0,25.0,20.649289,25.0,17.936024,22.445289,17.869332,20.884096
2026-01-01 04:55:00,18.748148,18.220744,18.224029,17.700001,19.540123,14.167276,14.538532,15.539318,10.229019,10.324112,25.0,16.033375,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.994212,18.062311,25.0,25.0,25.0,25.0,20.572469,25.0,17.936672,22.519275,17.805974,20.944289
2026-01-01 05:00:00,18.799999,18.342338,18.344751,17.700001,19.456475,14.089821,14.6,15.572876,10.101473,10.262551,25.0,15.91414,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.942371,17.873934,25.0,25.0,25.0,25.0,20.482261,25.0,17.938022,22.588395,17.733039,20.973703
2026-01-01 05:05:00,18.799999,18.482831,18.486831,17.69341,19.348499,14.198063,14.657375,15.571342,9.755965,10.311764,25.0,15.922221,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.947243,17.688863,25.0,25.0,25.0,25.0,20.346287,25.0,17.981723,22.677329,17.649431,20.922105
2026-01-01 05:10:00,18.799999,18.634153,18.640452,17.67627,19.211914,14.414548,14.71309,15.567523,9.258928,10.40316,25.0,15.939999,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.956292,17.520098,25.0,25.0,25.0,25.0,20.189076,25.0,18.060632,22.762176,17.54938,20.810904
2026-01-01 05:15:00,18.799999,18.735396,18.742464,17.652529,19.082442,14.576918,14.738113,15.562595,9.005452,10.452373,25.0,15.957778,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.961164,17.434667,25.0,25.0,25.0,25.0,20.060671,25.0,18.102901,22.799999,17.452586,20.705486
2026-01-01 05:20:00,18.759864,18.783596,18.790498,17.593237,18.960213,14.638595,14.637903,15.552636,9.012787,10.414554,25.0,15.970274,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.928006,17.416159,25.0,25.0,25.0,25.0,19.977605,25.0,18.07575,22.637361,17.348431,20.612369
2026-01-01 05:25:00,18.682049,18.818214,18.824975,17.505271,18.843975,14.682231,14.432945,15.539473,9.027693,10.330976,25.0,15.98277,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.866426,17.404227,25.0,25.0,25.0,25.0,19.909798,25.0,18.022523,22.335003,17.24721,20.524011
2026-01-01 05:30:00,18.630442,18.841987,18.846934,17.446319,18.767382,14.739312,14.266752,15.532908,9.039518,10.246461,25.0,16.001415,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.833268,17.4,25.0,25.0,25.0,25.0,19.837366,25.0,17.985561,22.171256,17.200001,20.484714
2026-01-01 05:35:00,18.614903,18.857294,18.859185,17.423103,18.73121,14.864434,14.166578,15.622598,9.046235,10.159712,25.0,16.062504,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.848919,17.437469,25.0,25.0,25.0,25.0,19.742753,25.0,17.971971,22.170234,17.198035,20.514603
2026-01-01 05:40:00,18.604069,18.868568,18.867687,17.406405,18.706018,15.018967,14.084226,15.797822,9.051653,10.071986,25.0,16.151054,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.877985,17.507056,25.0,25.0,25.0,25.0,19.642566,25.0,17.962151,22.169764,17.197107,20.570111
2026-01-01 05:45:00,18.6,18.881621,18.87821,17.4,18.680128,15.094556,14.050034,15.917814,9.05388,10.031933,25.0,16.196297,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.893636,17.544526,25.0,25.0,25.0,25.0,19.568166,25.0,17.958372,22.168751,17.195142,20.6
2026-01-01 05:50:00,18.6,18.901674,18.896316,17.4,18.64592,14.966338,14.079539,15.95164,9.044614,10.117546,25.0,16.191307,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.882459,17.527925,25.0,25.0,25.0,25.0,19.530143,25.0,17.99647,22.130482,17.129581,20.6
2026-01-01 05:55:00,18.6,18.924406,18.918098,17.4,18.610963,14.728219,14.159227,15.973576,9.027405,10.276543,25.0,16.177316,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.853236,17.486336,25.0,25.0,25.0,25.0,19.502372,25.0,18.075756,22.04552,17.011152,20.6
2026-01-01 06:00:00,18.6,18.941304,18.935114,17.4,18.586366,14.6,14.275858,16.000671,9.018139,10.362156,25.0,16.155793,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.812427,17.432082,25.0,25.0,25.0,25.0,19.461144,25.0,18.143719,21.953681,16.947708,20.6
2026-01-01 06:05:00,18.6,18.949466,18.943948,17.454731,18.575095,14.677778,14.63758,16.054585,9.02348,10.273701,25.0,16.026602,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.718318,17.333051,25.0,25.0,25.0,25.0,19.357444,25.0,18.176898,21.84695,17.115273,20.6
2026-01-01 06:10:00,18.6,18.955358,18.950625,17.566194,18.567304,14.822222,15.242403,16.117672,9.038577,10.073177,25.0,15.812657,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.571064,17.195316,25.0,25.0,25.0,25.0,19.205213,25.0,18.203636,21.731031,17.426467,20.6
2026-01-01 06:15:00,18.6,18.964528,18.960867,17.65529,18.554879,14.9,15.761885,16.148015,9.06204,9.857847,25.0,15.7,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.439927,17.088474,25.0,25.0,25.0,25.0,19.075172,25.0,18.249133,21.666316,17.594032,20.6
2026-01-01 06:20:00,18.6,18.993791,18.992907,17.706955,18.506972,14.778629,16.103716,16.039701,9.222506,9.615344,25.0,15.737601,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.33039,17.020399,25.0,25.0,25.0,25.0,18.973855,25.0,18.471851,21.6537,17.498046,20.653695
2026-01-01 06:25:00,18.6,19.037732,19.040293,17.748902,18.436277,14.553225,16.395257,15.838547,9.492038,9.353527,25.0,15.831031,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.231718,16.96542,25.0,25.0,25.0,25.0,18.885607,25.0,18.864132,21.646715,17.314497,20.78615
2026-01-01 06:30:00,18.6,19.068551,19.071714,17.766202,18.4,14.431854,16.637571,15.730233,9.634383,9.2,25.0,15.951224,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.188842,16.942811,25.0,25.0,25.0,25.0,18.84787,25.0,19.201996,21.634712,17.200001,20.954421
2026-01-01 06:35:00,18.6,19.082651,19.083629,17.749038,18.416793,14.512299,16.834454,15.811389,9.484848,9.149334,25.0,16.191377,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.214419,16.968283,25.0,25.0,25.0,25.0,18.96997,25.0,19.452906,21.593333,17.175588,21.275954
2026-01-01 06:40:00,18.6,19.093133,19.092136,17.717164,18.44798,14.661698,17.001987,15.976657,9.207142,9.114796,25.0,16.507587,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.261919,17.028686,25.0,25.0,25.0,25.0,19.249143,25.0,19.671651,21.521829,17.159336,21.693041
2026-01-01 06:45:00,18.6,19.097239,19.095383,17.700001,18.464773,14.742143,17.159664,16.10874,9.057608,9.102029,25.0,16.665147,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.287496,17.1,25.0,25.0,25.0,25.0,19.554695,25.0,19.765232,21.444968,17.153432,21.9
2026-01-01 06:50:00,18.586633,19.090838,19.089673,17.70806,18.397078,14.502764,17.344602,16.185297,9.066392,9.162736,25.0,16.462855,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.286283,17.208339,25.0,25.0,25.0,25.0,19.934226,25.0,19.636594,21.369755,17.159533,21.734458
2026-01-01 06:55:00,18.553373,19.074434,19.07486,17.723028,18.257987,14.054019,17.521227,16.247446,9.082706,9.275578,25.0,16.036486,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.282841,17.337503,25.0,25.0,25.0,25.0,20.350786,25.0,19.397694,21.287627,17.175983,21.394529
2026-01-01 07:00:00,18.510485,19.052221,19.054417,17.731087,18.143488,13.8,17.6,16.273076,9.091491,9.336641,25.0,15.6568,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.277459,17.4,25.0,25.0,25.0,25.0,20.546864,25.0,19.269056,21.200001,17.200001,21.115254
2026-01-01 07:05:00,18.424064,19.006245,19.007963,17.663637,18.077299,13.786041,17.494536,16.254131,9.085536,9.337088,25.0,15.43316,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.248134,17.370898,25.0,25.0,25.0,25.0,20.541154,25.0,19.301083,21.082266,17.289722,20.952853
2026-01-01 07:10:00,18.309955,18.938378,18.937627,17.533194,18.023101,13.779136,17.249952,16.218946,9.070254,9.337357,25.0,15.240105,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.190999,17.316853,25.0,25.0,25.0,25.0,20.52503,25.0,19.371056,20.9578,17.428194,20.819802
2026-01-01 07:15:00,18.253054,18.882559,18.880641,17.447622,17.986833,13.765867,16.973966,16.200001,9.049522,9.337446,25.0,14.996162,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.133549,17.287752,25.0,25.0,25.0,25.0,20.5,25.0,19.439817,20.9,17.5,20.735529
2026-01-01 07:20:00,18.265225,18.842772,18.841893,17.423195,17.965716,13.664234,16.6744,16.257128,8.998181,9.261093,25.0,14.589167,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.087222,17.323224,25.0,25.0,25.0,25.0,20.377375,25.0,19.505835,21.008704,17.485177,20.685469
2026-01-01 07:25:00,18.287828,18.809197,18.809636,17.406306,17.950338,13.489885,16.32512,16.380922,8.926056,9.096042,25.0,14.07729,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.040574,17.407729,25.0,25.0,25.0,25.0,20.140736,25.0,19.570716,21.231121,17.449448,20.648451
2026-01-01 07:30:00,18.299999,18.795066,18.796153,17.4,17.936688,13.375877,15.982909,16.5,8.889493,8.938307,25.0,13.634565,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.986771,17.508399,25.0,25.0,25.0,25.0,19.9,25.0,19.6,21.411703,17.405924,20.633996
2026-01-01 07:35:00,18.222222,18.845433,18.846487,17.43219,17.925741,13.344635,15.661529,16.600494,9.077921,8.8199,25.0,13.257276,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.904078,17.65554,25.0,25.0,25.0,25.0,19.676578,25.0,19.6,21.520925,17.35037,20.636938
2026-01-01 07:40:00,18.077778,18.938973,18.939965,17.503288,17.916059,13.324197,15.346778,16.696895,9.427857,8.707694,25.0,12.923411,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.81021,17.834746,25.0,25.0,25.0,25.0,19.448797,25.0,19.6,21.610815,17.277755,20.64531
2026-01-01 07:45:00,18.0,18.989341,18.990299,17.575082,17.9,13.306044,15.053482,16.760362,9.616284,8.6,25.0,12.77955,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.757513,17.94608,25.0,25.0,25.0,25.0,19.261946,25.0,19.6,21.648159,17.200001,20.658432
2026-01-01 07:50:00,18.055035,18.964548,18.965615,17.648528,17.820997,13.290273,14.785175,16.795507,9.471533,8.475111,25.0,12.947766,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.746161,17.978543,25.0,25.0,25.0,25.0,19.103394,25.0,19.474432,21.56528,17.101443,20.750909
2026-01-01 07:55:00,18.157243,18.918503,18.919775,17.722696,17.689858,13.2762,14.534285,16.821612,9.175718,8.354222,25.0,13.319559,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.739177,17.998925,25.0,25.0,25.0,25.0,18.967435,25.0,19.232309,21.411361,16.996446,20.914589
2026-01-01 08:00:00,18.212278,18.89371,18.895091,17.75654,17.6,13.254136,14.298983,16.831834,8.936496,8.3,25.0,13.695645,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.733185,18.02398,25.0,25.0,25.0,25.0,18.909743,25.0,19.075508,21.328482,16.941972,21.024658
2026-01-01 08:05:00,18.157243,18.898305,18.89915,17.739922,17.571629,13.191192,14.072641,16.778003,8.793336,8.306557,25.0,14.081963,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.725887,18.073764,25.0,25.0,25.0,25.0,18.941707,25.0,19.042009,21.352305,16.933201,21.062706
2026-01-01 08:10:00,18.055035,18.909465,18.909138,17.699557,17.552965,13.084213,13.859235,16.662714,8.675922,8.323677,25.0,14.472758,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.719273,18.131675,25.0,25.0,25.0,25.0,19.010145,25.0,19.021709,21.396549,16.927622,21.089724
2026-01-01 08:15:00,18.0,18.92325,18.921776,17.649679,17.529456,12.968107,13.672844,16.555273,8.627233,8.347533,25.0,14.651207,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.716391,18.159475,25.0,25.0,25.0,25.0,19.073876,25.0,18.994364,21.420372,16.925666,21.1
2026-01-01 08:20:00,18.0,18.947241,18.945585,17.562775,17.487353,12.849074,13.522712,16.473778,8.699814,8.414786,25.0,14.64411,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,18.82133,18.014426,25.0,25.0,25.0,25.0,19.111966,25.0,18.949404,21.386363,17.000802,21.074462
2026-01-01 08:25:00,18.0,18.977355,18.976321,17.453645,17.436067,12.717854,13.39081,16.398354,8.840227,8.512498,25.0,14.625634,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.016216,17.745049,25.0,25.0,25.0,25.0,19.146424,25.0,18.888362,21.303273,17.140338,21.027035
2026-01-01 08:30:00,18.0,18.992157,18.991551,17.4,17.395783,12.586166,13.250306,16.341349,8.932476,8.562451,25.0,14.6,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.121155,17.6,25.0,25.0,25.0,25.0,19.20049,25.0,18.809152,21.199513,17.215474,21.001497
2026-01-01 08:35:00,18.0,18.987199,18.986785,17.4,17.370656,12.429154,13.059228,16.297448,8.953164,8.474979,25.0,14.546,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.103538,17.699481,25.0,25.0,25.0,25.0,19.366956,25.0,18.645686,21.03267,17.21474,21.01352
2026-01-01 08:40:00,18.0,18.973975,18.974014,17.4,17.350584,12.27167,12.857814,16.261679,8.965685,8.284739,25.0,14.460565,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.070822,17.951325,25.0,25.0,25.0,25.0,19.643192,25.0,18.435334,20.815073,17.212711,21.037934
2026-01-01 08:45:00,18.0,18.95496,18.955532,17.4,17.334366,12.2,12.742538,16.2469,8.984235,8.1,25.0,14.37513,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.053205,18.285638,25.0,25.0,25.0,25.0,19.909305,25.0,18.331195,20.657231,17.209642,21.057252
2026-01-01 08:50:00,18.0,18.891254,18.890523,17.407678,17.323477,12.246743,12.707076,16.248274,9.038919,7.927443,25.0,14.283517,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.444444,25.0,25.0,25.0,25.0,25.0,19.058921,18.869741,24.351852,25.0,25.0,25.0,20.106099,25.0,18.336201,20.585983,17.194336,21.068146
2026-01-01 08:55:00,18.0,18.794662,18.791346,17.428604,17.314744,12.333552,12.683171,16.250827,9.112925,7.759827,25.0,14.191903,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.555556,25.0,25.0,25.0,25.0,25.0,19.069536,19.730913,23.148148,25.0,25.0,25.0,20.293992,25.0,18.348692,20.534872,17.169581,21.076914
2026-01-01 09:00:00,18.0,18.743712,18.740052,17.45961,17.299999,12.380295,12.674407,16.252202,9.150076,7.684536,25.0,14.15026,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.0,25.0,25.0,25.0,25.0,25.0,19.075252,20.589186,22.5,25.0,25.0,25.0,20.532517,25.0,18.364873,20.474479,17.15661,21.080512
2026-01-01 09:05:00,18.0,18.742075,18.740971,17.572483,17.216032,12.246851,12.681042,16.243631,9.1071,7.696681,25.0,16.963156,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.142772,25.0,25.0,25.0,25.0,25.0,19.068448,21.33904,23.011765,25.0,24.211005,25.0,20.887355,25.0,18.394124,20.365754,17.159202,20.853826
2026-01-01 09:10:00,18.0,18.741079,18.743681,17.759613,17.081541,11.999025,12.693365,16.22346,9.006123,7.719238,25.0,22.187105,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.47055,25.0,25.0,25.0,25.0,25.0,19.055813,22.086029,24.12353,25.0,22.710899,25.0,21.351179,25.0,18.43424,20.242245,17.165812,20.387025
2026-01-01 09:15:00,18.0,18.740744,18.748115,17.898735,17.011223,11.86558,12.7,16.200001,8.889071,7.731384,25.0,25.0,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.832524,25.0,25.0,25.0,25.0,25.0,19.04901,22.866796,25.200001,25.0,21.799999,25.0,21.874014,25.0,18.464045,20.183416,17.174688,20.0
2026-01-01 09:20:00,18.0,18.808904,18.816661,17.954045,17.069894,11.89666,12.66243,16.165838,8.739798,7.6844,25.0,25.0,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.186942,25.0,25.0,25.0,25.0,25.0,19.065412,23.678407,26.109805,25.0,21.663174,25.0,22.519791,25.0,18.476373,20.2491,17.186761,19.752697
2026-01-01 09:25:00,18.0,18.972916,18.975392,17.993009,17.222256,11.95438,12.592658,16.125788,8.562126,7.597145,25.0,25.0,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.591064,25.0,25.0,25.0,25.0,25.0,19.111061,24.528628,26.988236,25.0,21.581587,25.0,23.253706,25.0,18.484962,20.392325,17.206974,19.54538
2026-01-01 09:30:00,18.0,19.172072,19.169767,18.048261,17.432831,11.98546,12.555088,16.106513,8.427935,7.550162,25.0,25.0,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.042593,25.0,25.0,25.0,25.0,25.0,19.180621,25.47016,27.6,25.0,21.5,25.0,23.87767,25.0,18.5,20.532349,17.239593,19.458415
2026-01-01 09:35:00,18.034412,19.423919,19.422603,18.160924,17.831816,11.938515,12.600436,16.116262,8.340285,7.603066,25.0,22.303704,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.566572,25.0,25.0,25.0,25.0,25.0,19.431574,26.570076,27.925926,25.0,21.377778,25.0,24.332324,25.0,18.554213,20.627313,17.385388,19.469688
2026-01-01 09:40:00,18.098321,19.751604,19.754851,18.321204,18.480059,11.835513,12.714477,16.139691,8.270209,7.701318,25.0,17.296297,-200.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.158251,25.0,25.0,25.0,25.0,25.0,19.920758,27.795529,28.162963,25.0,21.255556,25.0,24.720576,25.0,18.668819,20.71933,17.69632,19.500515
