date,DSS-0.Bus-671-V3_pu,DSS-0.Bus-671-V1_pu,DSS-0.Bus-671-V2_pu,DSS-0.Generator-Gen_0-P_mw,CSV-0.csv-0-DNI,PV-0.PV_0-P_gen
2016-01-03 09:15:00,0.9853169546685129,0.9896090336424599,1.0085905580332453,-0.3242149291237433,648.4313725490196,324.2156862745098
2016-01-03 09:30:00,0.9816836674753414,0.993501219640847,1.002420281225788,-0.27166541073428174,543.3333333333334,271.6666666666667
2016-01-03 09:45:00,0.9791523076978174,0.9903662805656487,1.0047979080405693,-0.19185203851742513,383.7053571428572,191.8526785714286
2016-01-03 10:00:00,0.9743383407202261,0.9817021055046982,1.009416789589326,-0.17999798862817176,360.0,180.0
2016-01-03 10:15:00,0.9721281638388541,0.9752034236265029,1.0116520351935496,-0.16653359614311955,333.0701754385965,166.53508771929825
2016-01-03 10:30:00,0.9684220517141741,0.9704384986917547,1.0124976289768957,-0.21333083977605288,426.6666666666667,213.33333333333334
2016-01-03 10:45:00,0.9667145430192888,0.9679794949451274,1.0126686238107045,-0.13809544215668723,276.1926605504587,138.09633027522935
2016-01-03 11:00:00,0.9633946067133468,0.9649304587422385,1.0132633719093065,-0.13333186785281814,266.6666666666667,133.33333333333334
2016-01-03 11:15:00,0.9623621438919302,0.9644892300549803,1.0127205813540212,-0.16394847170997048,327.9109195402299,163.95545977011494
2016-01-03 11:30:00,0.9587137789466426,0.9615711122152409,1.0096589419773314,-0.1966634808744261,393.3333333333333,196.66666666666666
2016-01-03 11:45:00,0.9587671494115814,0.9624236791266451,1.0099545706336377,-0.28075353373902395,561.4935064935066,280.7467532467533
2016-01-03 12:00:00,0.9577696088837417,0.9613755795600624,1.0106349361711755,-0.19582498336641208,391.6666666666667,195.83333333333334
2016-01-03 12:15:00,0.9594344559494246,0.9630615329415968,1.011152066522676,-0.37739153067290515,754.7777777777778,377.3888888888889
2016-01-03 12:30:00,0.9546559788036273,0.9630688545011116,1.0088932008846812,-0.21166380422024142,423.3333333333333,211.66666666666666
2016-01-03 12:45:00,0.9531280947181253,0.9615969291854612,1.0088406662452547,-0.09786597645191993,195.7333333333333,97.86666666666665
2016-01-03 13:00:00,0.9532571797239968,0.9612461739675,1.0099172243110413,-0.09083427705071427,181.66666666666663,90.83333333333331
2016-01-03 13:15:00,0.9518611305394628,0.9603927666457889,1.0103816516180348,-0.09416619302178321,188.3333333333333,94.16666666666664
2016-01-03 13:30:00,0.95281313674863,0.9609795208018973,1.011770743575795,-0.0908337516383777,181.66666666666663,90.83333333333331
2016-01-03 13:45:00,0.9539558959151639,0.9623441870141343,1.0116165637532843,-0.14724892480379495,294.49626204648524,147.24813102324262
2016-01-03 14:00:00,0.9548640796091503,0.9645089120510357,1.0122873838318094,-0.2016679479016122,403.3333333333333,201.66666666666666
2016-01-03 14:15:00,0.9559151696191442,0.9650607868126394,1.0132199281235752,-0.29667684902261177,593.3513513513514,296.6756756756757
2016-01-03 14:30:00,0.9515584290498695,0.9630757033421644,1.0110780440316671,-0.04083265174723998,81.66666666666667,40.833333333333336
2016-01-03 14:45:00,0.9538088536165261,0.9640354766431904,1.0117331883427463,-0.09197987085310813,183.9583333333333,91.97916666666664
2016-01-03 15:00:00,0.9534132435785689,0.9659124881524299,1.010828094178913,-0.07583344263369768,151.66666666666666,75.83333333333333
2016-01-03 15:15:00,0.9532222550122914,0.9666912199749472,1.0109320687744425,-0.06182614296750801,123.65079365079366,61.82539682539683
2016-01-03 15:30:00,0.9539473956854096,0.967237924476546,1.011193694132442,-0.06416891574780123,128.33333333333334,64.16666666666667
2016-01-03 15:45:00,0.9542013404279297,0.9678245088481982,1.0112101725502398,-0.04526220548291397,90.5225988700565,45.26129943502825
2016-01-03 16:00:00,0.9565444877642122,0.9697453515897441,1.0114897047419744,-0.08500072908998463,169.99999999999997,84.99999999999999
2016-01-03 16:15:00,0.9572038428714696,0.9709992947909784,1.011296098629783,-0.1510318367351616,302.0627062706271,151.03135313531354
2016-01-03 16:30:00,0.9572149861467647,0.9714445892467569,1.010694925072293,-0.11666670227502217,233.3333333333333,116.66666666666664
2016-01-03 16:45:00,0.957639254927111,0.9724516433862824,1.0098975814107938,-0.12916907261744906,258.3333333333333,129.16666666666666
2016-01-03 17:00:00,0.9559384501128142,0.970590013706975,1.0077671652952545,-0.10583240970141554,211.66666666666663,105.83333333333331
2016-01-03 17:15:00,0.952247124820859,0.966808141750452,1.004310090338511,-0.07499845241992277,150.0,75.0
2016-01-03 17:30:00,0.9448481661168167,0.9580667523694923,0.9965023150189922,-0.08499969500876425,169.99999999999997,84.99999999999999
2016-01-03 17:45:00,0.9431235005164194,0.954713126749539,0.9948442433700444,-0.07065871607460869,141.31944444444446,70.65972222222223
2016-01-03 18:00:00,0.9403642471418655,0.9518816547623136,0.9931505556570345,-0.036666386735717836,73.33333333333334,36.66666666666667
2016-01-03 18:15:00,0.9390403147284576,0.9506022084811598,0.992502519819781,-0.027205261496093036,54.41337719298245,27.206688596491226
2016-01-03 18:30:00,0.9369622513960889,0.9483114493070947,0.9921632096087922,-0.016666573609312167,33.333333333333336,16.666666666666668
2016-01-03 18:45:00,0.9357271640142354,0.9464990614075042,0.9911279681107176,-0.01372286366009241,27.445887445887443,13.722943722943722
2016-01-03 19:00:00,0.9289325819856666,0.9403619715898841,0.9917904177812638,-0.0066665789449337634,13.333333333333334,6.666666666666667
2016-01-03 19:15:00,0.9229834289582561,0.9334466389333382,0.9946880872256759,-0.0037499748219209277,7.5,3.75
