date,PVSimulator-0.PVPanel_0-irradiance,PVSimulator-0.PVPanel_0-P_dc,PVSimulator-0.PVPanel_0-temperature,InverterSim-0.Inverter_0-Q_ac,InverterSim-0.Inverter_0-P_ac,DSS-0.PVSystem-pv-Q_meas,DSS-0.PVSystem-pv-P_meas,DSS-0.PVSystem-pv-P1,DSS-0.PVSystem-pv-Q1,DSS-0.PVSystem-pv-Q2,DSS-0.PVSystem-pv-P3,DSS-0.PVSystem-pv-P2,DSS-0.PVSystem-pv-Q3,DSS-0.Bus-149-V3_pu,DSS-0.Bus-97-V3_pu,DSS-0.Bus-149-V2_pu,DSS-0.Bus-97-V2_pu,DSS-0.Bus-149-V1_pu,DSS-0.Bus-97-V1_pu,DSS-0.Line-l115-I3_A,DSS-0.Line-l115-I1_ang,DSS-0.Line-l115-Q1_var,DSS-0.Line-l115-P3_w,DSS-0.Line-l115-P2_w,DSS-0.Line-l115-I1_A,DSS-0.Line-l115-P1_w,DSS-0.Line-l115-Q3_var,DSS-0.Line-l115-I2_A,DSS-0.Line-l115-Q2_var,DSS-0.Line-l115-I2_ang,DSS-0.Line-l115-I3_ang
2026-01-01 08:30:00,0.5340754008534307,405.8973046486073,37.5,0.0,377.6440733273089,-0.0001409335222087975,377.64312065711624,125.88072708889983,-0.00022907086795385113,4.9107864280813376e-05,125.88140836655366,125.88098520166278,3.9029481464240236e-05,1.0000009218519748,0.9969425536924507,1.000000426289638,1.009572601772064,0.999998853206225,0.9920556683340037,114.37475739690034,-4.994612082077436,44.094675038933474,271.4391226558952,140.92827105730743,210.90333832520733,504.61935358464126,-42.21968372183923,59.245852650711186,-19.677438107791918,-112.05152134092107,128.84058963918082
2026-01-01 08:35:00,0.5459687702438807,414.20830702502417,37.91666666666666,0.0,385.606072119841,-2.9629787968133312e-05,385.6059652039363,128.53516512721467,6.233924771413513e-05,-3.503962448303355e-05,128.5355928962497,128.5352071804719,-5.6929411199234896e-05,1.0000008974798853,1.0030781617265148,0.9999996704754379,1.0089548352946924,0.9999986862197334,0.9888841712020622,108.40813248738006,-5.67117665930247,51.145669016679896,257.1189751669705,176.04963393949987,215.52024893188107,515.097944730872,-41.03196751578336,73.4802009920305,12.360350812723176,-124.01635096863323,129.06666773834903
2026-01-01 08:40:00,0.5618683410552993,425.52162362587995,38.333333333333336,0.0,396.45911015359195,5.0354936528037805e-05,396.45939126745014,132.15368635865022,8.801689397341761e-05,0.00011922116376081249,132.15302718107623,132.1526777277237,-0.0001568831212061923,1.0000001775007752,1.002741394735526,1.0000006730197954,1.0097964460576716,0.9999997934368354,0.9993355954964687,129.80494735399412,-0.8140407484479565,5.193197723757505,311.5781317796488,196.5766009600878,152.2839817957236,365.7152375035976,-10.723409075681412,82.84527138615529,-30.807352927531493,-111.09335626189763,121.97072182382121
2026-01-01 08:45:00,0.5761532142404362,435.5718299657698,38.75,0.0,406.114741006394,-0.00019209092658411468,406.11439258713233,135.37110089598957,-0.0002454907965379789,-0.00015551440241688398,135.37117661522063,135.3721150759221,0.00020891427237074823,1.0000000341925623,0.9993234223393669,1.0000016016847402,1.0150624977115887,0.9999987011241083,0.997198393848793,131.09621529480373,-6.776518333210324,51.33809253483655,314.8300821019248,153.47371437637224,181.16462438011612,432.0772563114537,-4.614721620874887,70.26259617869553,-70.17259157332687,-95.42896523678546,120.83934989626991
2026-01-01 08:50:00,0.588568696855986,444.1731765606508,39.16666666666666,0.0,414.38909021151983,-5.249879438633798e-05,414.38889775213664,138.129205728363,9.526171346806223e-05,-0.00020464637924305862,138.13016327145607,138.12952875231758,5.6885871388658416e-05,1.0000005616213563,1.0030176679879312,1.000001368529766,1.0115575073176888,0.9999987394585408,0.9938238413956628,115.24081009276664,-6.583151795012387,49.70847498896076,275.48012080572096,189.22800174933306,180.54306338670673,430.7650627062127,-26.823027039809574,82.7203318000112,-60.53878922770817,-102.25947457359806,125.56089267894924
2026-01-01 08:55:00,0.5999726756424204,451.97941565062337,39.583333333333336,0.0,421.9070982825217,7.583420994933466e-06,421.9074077522805,140.63623698916533,-1.4517369976374539e-05,0.0001798877804321819,140.63582816104122,140.63534260207396,-0.0001577869894608739,1.0000013348002084,1.0075328697453656,1.0000016223034764,1.009150116182184,1.00000024805314,1.0014111893327295,92.76512134150602,2.566396027996072,-13.683306082229835,214.7515140514935,157.91671057876948,127.21355376618656,305.23212679755017,-59.348718368347356,72.10683666598393,-71.1006213952124,-95.76097162328549,135.44837932128368
2026-01-01 09:00:00,0.6102840814210759,458.9336292286491,40.0,0.0,428.61138347234504,-8.807772413683778e-05,428.6106512368639,142.8708605954168,0.0001578924880336672,0.00013965736366662896,142.87025150462884,142.86953913681828,-0.00038562757583713393,1.0000003018276542,1.0052819589229016,1.0000002544080537,1.0022757796463877,0.9999999498534101,1.0026393082372251,112.92225954686214,0.18344408314355282,-1.0149495780075324,270.76269126719643,262.44167206571205,131.68354599700123,316.2728834430644,-15.642796407957839,109.414818346612,-13.527447103508152,-117.04967518116815,123.30611636444094
2026-01-01 09:05:00,0.6273900601810332,470.9608051758956,40.41666666666666,0.0,440.22153267635423,-5.320050089289909e-05,440.22169639252263,146.74040751638123,-9.486432128983324e-05,-8.962328639609042e-05,146.74038610151402,146.7409027746274,0.00013128710679302457,1.0000011210382576,1.0043051267076208,1.000001326563904,1.0073362981354779,1.0000003168851546,1.003636005075469,90.53526270032562,3.255966002169555,-16.476484150474544,211.5820847482172,186.50691114343147,120.76932377904059,289.59275149529344,-50.15658158501597,81.41053427170733,-58.71318601128203,-102.52602165679204,133.3357947876969
2026-01-01 09:10:00,0.6365747004646631,477.00664221485425,40.833333333333336,0.0,446.065022581891,-0.00012373186671015902,446.0648154394288,148.68791194131325,6.200621248876815e-05,-8.867897246818757e-05,148.68859048736903,148.6883130107465,-9.705910673073958e-05,1.0000024321630947,1.011994039640822,1.0000016940969976,1.0085225848034216,1.0000005693374006,0.9981290419433722,68.64645910780233,5.547446147003654,-27.19915433476537,126.70627188442614,155.74171649938222,117.13899490414298,280.0240718501205,-105.4937068982872,71.81960265862469,-74.15546263825475,-94.53904121847897,159.7800776780275
2026-01-01 09:15:00,0.6505337894155443,486.5992744828271,41.25,0.0,455.3466015446348,-6.0706052386649405e-05,455.3466478796587,151.78223030303528,5.274737139234276e-05,-0.00025986219332844486,151.78201853777347,151.78239903884992,0.0001464087695494527,1.0000020825702367,1.004000437039023,1.0000026305119378,1.014791838335287,1.000000739210118,1.002695060571407,76.15588848798741,7.252242885163949,-34.37997126874244,158.7619668393874,85.70630023196621,113.38654486274287,270.15056056767776,-90.8330976921411,59.243985984178664,-113.58354907121611,-67.03708425383627,149.7751217380378
2026-01-01 09:20:00,0.6639579429883042,495.75526409793383,41.66666666666666,0.0,464.2171406938544,0.009048635073979313,464.20982707048677,154.7369583055905,-0.005220982806351458,0.003381770679872716,154.7315170416207,154.74135172327556,0.010887847200458056,1.000000721069044,0.9992689473602141,1.0000021881097394,1.0131168732628162,1.0000001449640539,1.0028670983104753,113.91365279111587,1.815009816258629,-9.07698140592563,271.52235454452534,108.217969354055,119.29805599953556,286.3835706640215,-33.61629192187378,59.91454070556675,-94.85023397259934,-78.7664241069891,127.0573249061343
2026-01-01 09:25:00,0.676249654895841,504.03140944903345,42.083333333333336,0.0,472.24488398303885,-2.8152697123005058e-05,472.24465807344063,157.41490417902017,-3.157164790900424e-05,0.00020773568240110762,157.41506551701326,157.41468837740717,-0.00020431673161510843,1.0000017010840507,1.0082625110179733,1.0000019763974386,1.0111914250032905,0.9999998586634036,0.9987424331470466,92.15185747726446,-0.6170340722431505,3.139125307132049,208.2410469249969,129.2861721440377,121.44297379790811,291.6620220710144,-74.98009909204177,64.64802458309848,-85.98836733692235,-86.37225404408485,139.8018418089136
2026-01-01 09:30:00,0.685400151534958,509.9377127420088,42.5,0.0,477.97949856871804,-1.2878798341034791e-05,477.9795018110111,159.32666793952225,-0.00018760000991437664,2.775448160537053e-05,159.32625849515296,159.3265753763359,0.00014696672996797132,1.0000016170722865,1.0062288991770534,1.0000022879521289,1.0114482487852652,1.0000005244036092,1.0045501445966258,88.10422043745442,5.36328387944146,-25.152245914314012,199.2367990829311,113.62153507525097,112.03176088375247,267.8973092168286,-71.28982069211887,62.795610764418065,-99.18287828374113,-78.88168985835947,139.68767984349972
2026-01-01 09:35:00,0.6922971676596453,514.1460298485633,42.91666666666666,0.0,482.06832296380486,-0.0004628772917803871,482.0669646622164,160.69024259323737,-0.0008929119071271998,0.0008448826337989886,160.6869599216509,160.68976214732808,-0.00041484801845217593,1.0000009564802674,0.9975496585558239,1.0000022159227453,1.0123219515502542,1.000000604465788,1.0088488122005357,101.60116691749855,6.134806533514679,-28.561306324774474,240.13493477355527,109.84355108572507,111.26842281562642,265.7114959336656,-43.39039395250338,60.75512274524381,-96.05837816513889,-78.83039536992972,130.24203617650932
2026-01-01 09:40:00,0.7014476643021084,520.006535135963,43.333333333333336,0.0,487.76635651176053,0.00018499835850298044,487.7660483750234,162.5883909216346,0.0007336200612239736,-0.00035075801667699123,162.590003122563,162.58765433082579,-0.00019786368604400196,1.0000008334284716,1.0006817043025695,1.0000007281587215,1.0090702356006422,1.0000001180238467,1.0042488293210279,105.0698679549049,1.5453655359265757,-8.037070272012203,249.44502381426577,194.4364588949104,124.05011942124774,297.83235239921305,-38.210363584694,82.1232707705272,-33.148829747321265,-110.32511480425077,128.70862332234455
2026-01-01 09:45:00,0.7116694626520632,526.6354023625267,43.75,0.0,494.2169699355852,1.1772451590786652e-05,494.2171581044977,164.73894605589777,0.00016883873823417161,-3.924574577831663e-05,164.7395481031112,164.73866394548875,-0.00011782054086506833,1.0000012829802047,1.0059841332234538,1.000000411011663,1.0062490192158742,1.000000341275487,1.0044882720555062,92.26531343263122,3.5044915714511133,-17.479648944425342,214.11240152827585,205.07764612722758,119.04770916130289,285.39136596347987,-57.12166026564437,85.77740041177375,-19.66447901856169,-114.52304433513211,134.93738069479312
2026-01-01 09:50:00,0.7222753670281228,533.5207377781066,44.16666666666666,0.0,500.92335830217604,-0.00022140841222062588,500.9228057002673,166.9747385213581,-0.0005502849717413483,0.0002719770842959406,166.9730060040862,166.97506117482303,5.689947522478178e-05,1.0000007640471902,0.9993297171711577,1.000001492154039,1.0099239116440155,1.000000146046147,1.0057800468668812,109.59256746879761,1.859218461163418,-9.045488503160676,260.83242561018494,136.04000347650765,116.05949905679537,278.60228706920634,-35.351084120614516,62.82940616182335,-65.3044292688992,-94.3573875268495,127.7180200999105
2026-01-01 09:55:00,0.7271920517911376,536.1829395206654,44.583333333333336,0.0,503.51806500920253,-0.0003037052820095597,503.51684692931406,167.83989078491896,-0.000636313790523218,0.0007011839105543913,167.8372615606758,167.83969458371925,-0.000368575402040733,0.9999996889580485,0.9916684567798775,1.0000019431100602,1.0113381731193118,0.9999986592515288,1.0027243105731811,163.299546887367,-10.023307273088358,54.37759447994043,392.0961793890361,111.6871314892205,130.08718541327312,307.6716349382906,9.406413321932865,58.28260281873043,-84.38584763992496,-82.92707223611856,118.62520993820246
2026-01-01 10:00:00,0.7344646480021209,540.565980929561,45.0,0.0,507.79204142225933,5.552623667881543e-06,507.7923845640196,169.2638713148251,0.0002950911143557278,6.434056830767076e-05,169.26492155110247,169.26359169809203,-0.000353879058995517,1.0000010061318623,1.002979373417746,1.0000015781425444,1.0100796430187038,0.9999988123254581,0.9996388390790573,115.63323299039958,-8.222503463084859,47.60020449306881,273.9136497663293,135.45572934804488,138.58301714352348,329.4238871257205,-45.85612275694586,63.29044781904126,-68.98348679621388,-93.01182039538062,129.50343770856466
2026-01-01 10:05:00,0.7441272993055855,546.6855225565035,45.41666666666666,0.0,513.7635927475667,-8.720483680235704e-05,513.7637026314891,171.25442289019026,5.987792692167204e-05,6.84155520866625e-06,171.2547627052792,171.2545170360196,-0.00015392431893269533,1.000002022195664,1.0086554386090358,1.0000020525715034,1.0121510578754007,0.9999993693939422,0.9999398239971913,79.32368249053106,-4.1275143492110455,23.733123269565812,168.79611044107844,111.19870125739548,137.3024744844804,328.91460314578984,-88.3462176634294,59.320251299906694,-89.07176434161873,-81.30491853210664,147.62688922250737
2026-01-01 10:10:00,0.7500682933939494,550.0500818222296,45.833333333333336,0.0,517.0489134135902,-0.004726224919536888,517.0534085525732,172.3415820763846,0.0009874479724062439,-0.01997169478968135,172.3540845112216,172.35774196496695,0.014258021897738218,1.000002069517673,1.0066199935725972,1.000002657143364,1.0171944838657998,0.9999996490493811,0.9999333377751242,74.42996599415564,-2.2135414102031348,11.946876565497377,154.32250012548255,59.61152675082832,128.80890057587973,309.1394007009136,-90.22933902194566,53.73347693891382,-114.46380677664187,-57.510099601952156,150.31378128521885
2026-01-01 10:15:00,0.7610241352199566,557.0696669810083,46.25,0.0,523.9080400975329,0.0012607990705446356,523.9068843295128,174.63655983451727,-0.00555829928116782,0.00028761558256519494,174.63020175140227,174.6401227435932,0.0065314827691472606,1.0000018286264347,1.0044847047018255,1.0000027172546802,1.0176326444275618,0.999999518758078,1.0009440665468947,79.57434468179834,-3.362955187449995,17.622440211871833,173.52570385110016,56.61574860583831,125.09391713580392,299.93030517954764,-80.09842119859998,54.12106381585766,-117.00982664535331,-55.820311602023565,144.77753004949898
2026-01-01 10:20:00,0.7684830988227906,561.5049842065191,46.66666666666666,0.0,528.2453588858065,0.0017567520841043913,528.2363752345091,176.07603976876197,-0.007213134914221428,0.0007252888382063247,176.07175856856605,176.08857689718099,0.008244598160119495,1.0000017921409714,1.0015858102168111,1.0000029015689098,1.0179592992782585,0.9999993061136745,1.0005609631962955,85.19614077587346,-5.036225987662046,26.703789878074247,188.88747680541132,38.772780857323276,126.66368708801689,303.0434582222265,-78.68857616752737,54.38344106347066,-124.72989295773627,-47.26811731074449,142.61585343593873
2026-01-01 10:25:00,0.7783392307762645,567.6687456461556,47.083333333333336,0.0,534.2772872192592,-0.0002967812514757498,534.2764817808093,178.09091203686103,0.00012924675808653773,-0.0005801376578310738,178.09294787098665,178.09262187296164,0.00015410964826878627,1.0000020613801466,1.0040761095150843,1.000002623606446,1.0201095977082824,0.9999988554099465,0.993940813423137,76.69443878958374,-7.3284316966171,45.50910184046617,160.7506667038348,57.429723543456646,148.55603578948612,353.88386668728526,-89.94492318169742,52.777715508367464,-113.00481070678035,-56.94002913966799,149.22813379482722
2026-01-01 10:30:00,0.7868751418241875,572.8451032480085,47.5,0.0,539.3468440883825,-0.0019286569587256951,539.3416948761453,179.7833429170944,0.00767355673725433,0.010555594529912924,179.78795408932908,179.77039786972188,-0.02015780822589295,1.0000024170617332,1.0085905262345707,1.000001674441275,1.0167216266506767,0.9999986548989759,0.9920829848754009,69.33727320272843,-8.134338732070013,53.871059292582494,129.36340617454437,125.05264197035511,158.5296008868875,376.9219938883039,-104.87314000247314,60.29005993647203,-73.00615548914797,-89.72364084610501,159.03103371437194
2026-01-01 10:35:00,0.7924633398593405,575.8566936311208,47.91666666666666,0.0,542.2979420200969,5.113950657232635e-05,542.298193866096,180.76641279391254,-9.721823954623688e-05,8.999107005365659e-05,180.76582263842096,180.76595843376253,5.836667606490664e-05,1.0000022131769493,1.0067769773089135,1.0000019829698688,1.0166245847100153,0.9999990854255325,0.9955809757943057,73.1433094028667,-6.055861837404742,35.81500696218033,146.92019244039193,101.46142616445921,141.35804734006047,337.6158619045225,-96.31158954929147,55.3755416738279,-85.99169579358593,-79.7178297544727,153.24611752134075
2026-01-01 10:40:00,0.7961622618840906,577.4830272865937,48.333333333333336,0.0,543.8921111024956,-5.554513522838533e-05,543.8917961974862,181.29688640119343,8.565272607484075e-05,-0.00015917304015601984,181.29750021143812,181.29740958485462,1.797517885279376e-05,1.000001734734441,1.0071210109995095,1.0000019097866628,1.0167842093931934,0.9999989634941733,0.9930869716327159,78.75975271191122,-6.48479915227541,40.824298864139315,173.19362529309123,117.03653536950493,150.5123666275693,359.18421633566874,-76.07150334887066,59.741772541247784,-83.01133318464733,-84.65295299963444,143.71219723914552
2026-01-01 10:45:00,0.8090543638010177,585.7553593919368,48.75,0.0,552.0062973878081,-0.00013751017139520627,552.0055547589237,184.00123634262616,-0.0003001737123290695,-0.00025944813403475564,184.0019076044886,184.00241081180897,0.0004221116749686189,1.0000012014777278,1.005104490042412,1.0000015640314057,1.0138895058674322,0.9999979462404105,0.9928100845353155,88.4501797450755,-11.252888585264003,83.79629102646409,205.57949693852157,145.77560718832217,178.80045120028277,421.18301859077326,-53.54363086630992,67.05856029190791,-68.4820089108976,-94.83714333212393,134.59820617639144
2026-01-01 10:50:00,0.8117730481425861,586.6413227910423,49.16666666666666,0.0,552.8758643616432,0.0013761619058236638,552.8751125444451,184.29560147323548,0.01267598914963628,-0.0008417139139055507,184.30031990899414,184.27919116221548,-0.010458113329907065,1.0000016153276474,1.007060393359568,1.0000013662933815,1.012657498624818,0.9999980484157929,0.9915444749378262,78.65135800430573,-10.957548337026317,79.5221710293241,175.06362550803584,160.96472590403067,174.19579741740236,410.75166572126216,-70.97321920150094,71.54681202298165,-60.16020386664578,-99.50709966324028,142.06808031305937
2026-01-01 10:55:00,0.818697097979632,590.5535066759745,49.583333333333336,0.0,556.716897313783,-7.98550640706708e-05,556.7158957658144,185.57155145524754,-9.473790846323027e-05,-0.00013272049845545553,185.57188570119513,185.57245860937164,0.000147603342848015,1.0000007823061772,1.003761161824968,1.0000010693531047,1.011688176977888,0.9999970394094332,0.9872061194173022,100.47383119723487,-14.040220421481713,121.98954156891283,238.6289058168928,180.69404941974102,209.3701680382812,487.8377967921466,-35.91137833197055,77.80348404212727,-47.63267551997089,-105.23248061201791,128.55792808322414
2026-01-01 11:00:00,0.8318495142481115,598.9316502586403,50.0,0.0,564.9495321790743,-0.00023648213530350407,564.94918744631,188.31562567056852,-5.388911012369135e-05,-0.00027139344716852067,188.3169367847492,188.31662499099232,8.880042198870796e-05,1.0000014969727071,1.0077874028867,1.0000007289689847,1.011384071402214,0.9999975887756853,0.9852880128950686,77.53519541223356,-12.403896518092704,98.83238763362522,174.1752643593477,201.63959652750543,191.5801387442775,449.39217406667075,-65.89241691125623,85.0884143902116,-33.255616960433784,-110.63501114533219,140.72194758432735
2026-01-01 11:05:00,0.8342893621543922,598.4635691187507,50.833333333333336,0.0,564.4893336747617,-0.0003254705950812422,564.488926377618,188.1620395778605,-0.00015383336419381522,-0.0006711079552187585,188.16297019860176,188.16391660115576,0.0004994707243313315,1.0000012535142782,1.0038957493993799,1.000001762979841,1.0197213426612866,0.9999969664341091,0.9837159560181755,79.17418661185506,-13.989067363932604,124.97805126188065,181.8685071839352,128.05283650393588,215.26828175388738,501.6923340545739,-55.53635663020283,62.176055064036724,-76.83034871343457,-89.03686088638953,136.98061616915845
2026-01-01 11:10:00,0.8420513457136553,601.786028403359,51.66666666666666,0.0,567.7564739231335,-0.0007409909782882097,567.7544607616719,189.2484977633029,-0.00037869358393163567,-0.0014666094526473899,189.2525678764956,189.2533951218734,0.0011043120582908158,1.0000007426336284,1.0009006759370953,1.0000014680472817,1.023742840011614,0.9999957027379128,0.974889956019566,105.76820185208317,-17.280335763267352,178.41188251922898,251.69981432826305,136.28601510812555,250.08413129587169,573.5347685537781,-34.34206022762737,62.73753429799658,-64.2738331124387,-94.75115444921087,127.7691551686811
2026-01-01 11:15:00,0.8487890297181236,604.3377891593041,52.5,0.0,570.2667471009684,0.0006368931335882736,570.2681478293008,190.0919197474058,0.00041984914149998076,0.0010759483663568973,190.08848006286564,190.08774801902936,-0.0008589043742686045,1.000000715439571,0.9998071577427294,1.000001279115942,1.019297455000641,0.9999969888705948,0.9834188098670678,99.87376627596846,-13.747658099750813,123.9662071978957,237.5889847549937,162.90713429528006,217.2010908046307,506.723671795327,-33.03551454529112,71.78356257249004,-56.44378484603662,-100.89012817235076,127.91560880036197
2026-01-01 11:20:00,0.9036465644818764,640.9866297391444,53.333333333333336,0.0,606.4155128313168,0.0004388935240594948,606.4162329460323,202.14096160678386,0.00023699569607833838,0.0011717035807669164,202.13826255539823,202.13700878385026,-0.00096980575278576,1.0000007734954492,1.0041673920974208,1.000001085655808,1.013753004503426,0.9999976605639065,0.987735291982112,93.2031071496493,-12.158694797831107,95.80319683451604,221.04322073789513,174.99137046525186,189.39536580629766,444.6814113266283,-35.35785768256392,75.58058323689795,-48.27425105577634,-104.57783912810049,129.08769170142665
2026-01-01 11:25:00,0.91445586319776,646.2154766597505,54.16666666666666,0.0,611.5876100676138,-2.3036086099637715e-06,611.5876611427456,203.86382253106535,-0.00073009663752282,0.0004911766527948202,203.8611091824902,203.86272942919004,0.00023661637611803598,1.0000003225936547,0.9981890438515344,1.0000014140799685,1.0140528494503565,0.9999981795817962,0.9966492191130064,107.2824370402652,-10.379054482579436,73.97003872664274,257.14637232227597,146.74026103266067,170.95779266384707,403.8839496309539,-16.396441432043737,66.3367295861834,-62.065726380544454,-97.07362473737597,123.64807147294916
2026-01-01 11:30:00,0.9547254936239624,672.1267475112695,55.0,0.0,637.271452899852,-0.00013989583025431787,637.2710035532878,212.42321635529945,0.00023961012272593506,0.00012733864766778424,212.42435220602772,212.4234349919606,-0.0005068446006480372,1.0000010802588135,1.005006857016491,1.000000996383306,1.0132576177436448,0.99999799959131,0.9912987640588199,82.9447136095242,-11.380089280861394,81.66443756143808,193.28951965483523,166.35249666283406,172.32874992968098,405.7579464813653,-48.22603187337294,71.68271500707415,-44.362198935992325,-105.06831281522157,134.00910130075746
2026-01-01 11:35:00,0.9621375188068916,674.7791131899,55.833333333333336,0.0,639.9055890213663,0.00013765039612871993,639.9051629995363,213.30244816279458,-0.00041152467700203486,0.0003909870460920502,213.30093546995695,213.30177936678473,0.0001581880270387046,1.0000003379086193,1.0007508319578593,1.0000006874356941,1.010101626486113,0.9999979050937184,0.993816332504792,104.8040486872305,-11.793729124421592,85.66833925992982,251.14183253924642,181.40171046970437,174.52236424323124,410.31513331190274,-16.99265754555445,76.64223863493463,-31.27330658122673,-110.21871021594107,123.87048815080033
2026-01-01 11:40:00,0.7696667638783015,537.7405123629734,56.66666666666666,0.0,505.03658674364556,-0.0003819432221425814,505.03523667493147,168.34445471595967,-0.0005656509085310973,3.234941411938053e-05,168.34455374599267,168.34622821297913,0.00015135827226913533,1.0000003809321907,0.9978240258982197,1.000000645479534,1.009627419210201,0.9999966067040533,0.9882515404197981,129.38250005303266,-14.932336238816355,140.1544965063199,310.14021127111255,216.94698906001258,226.47388610686536,525.5713204589157,-19.42673120334136,91.17755869461891,-29.830962714134717,-112.17101908725962,123.58382646995106
2026-01-01 11:45:00,0.8257989629417599,574.756078207465,57.5,0.0,541.2192939431717,-0.001382689801829656,541.2170396188696,180.40062577105374,-0.0014545760264145428,-0.0018782542437838856,180.40747030299485,180.40894354482106,0.0019501404683687725,1.0000009491550992,1.0040406988825898,1.0000006689642056,1.0149315992504908,0.9999957345374935,0.9771974722360721,106.0683676188882,-17.201998020861826,177.0649385966864,251.06569116131763,209.1022174725873,249.291986555503,571.960728252826,-43.18585607024351,87.99828979567678,-30.75887283393128,-111.63210155202013,129.7596118176252
2026-01-01 11:50:00,0.9650368757960214,669.0922338852415,58.333333333333336,0.0,634.2589457727044,-2.4656127106482107e-05,634.2591009126747,211.42206519359442,-8.40827788065326e-05,0.0010222323818015865,211.41978628314072,211.41724943593957,-0.000962805730101536,1.0000013846449025,1.010921361331995,1.0000001444144613,1.0075854918531626,0.9999969776057495,0.9874207408166958,78.43120647186016,-14.782837643367966,124.78759576984878,178.1837482224094,228.29599095095543,203.63485163644498,472.8966728299182,-61.11888776980365,95.11836312866248,-8.472204762727284,-117.87499897945057,138.9322649360554
2026-01-01 11:55:00,0.7431086735251949,513.2403905147347,59.16666666666666,0.0,481.18819932869155,8.168279079745844e-05,481.1879075852901,160.39723225127466,0.0001361697483653188,0.0003893602197204018,160.39541531157852,160.3952600224369,-0.0004438471772882622,1.0000000376458633,1.0032777982258636,1.0000004302058512,1.004054615012678,0.9999982666857833,0.9913361895945102,109.84137547937455,-9.190738196245798,69.9522351548909,263.78024677676603,285.755982783691,182.36142943975986,432.36857138780965,-4.251863894016453,119.30673023377265,-21.294259788161597,-115.73863316015843,120.92311580872575
2026-01-01 12:00:00,0.9722070524702155,668.8784520995083,60.0,0.0,634.0467606420915,-0.00011674441458899308,634.0465348875072,211.34809001231872,0.0002458862435391893,-0.000609138423242257,211.34884450898537,211.34960036620308,0.00024650776511407456,0.9999993553229417,1.002698522572953,1.00000046748573,1.010747489339947,0.9999966137233748,0.989631414096948,120.71424372688298,-16.984854338380728,140.50976963519818,288.8713153192765,212.9244223134134,200.27689273212226,460.03925831185575,24.736832594760898,89.13178479238542,-22.16308713583353,-114.0578249623331,115.10516172981988
2026-01-01 12:05:00,1.0,688.0,60.0,0.0,653.0496,-3.0479810196538877e-05,653.0500924242855,217.68424579809894,-0.0007150954322237339,0.00047998768583056516,217.68292038108333,217.68292624510323,0.00020462793619662988,1.0000000397572064,1.00376579767309,1.0000008636959072,1.0078686206478968,0.9999988215032313,0.9982255995737953,96.2649601841118,-8.003629927061962,47.14771761803006,231.1721057270091,175.67789165420564,140.99430927162442,335.3383016659007,-4.016072139186945,74.90486187701055,-38.76938727533781,-107.55541396632204,120.99497028214078
2026-01-01 12:10:00,0.7463124909047946,513.4629937424986,60.0,0.0,481.4045207435911,-9.407540940446776e-05,481.4043606414852,160.46732684054732,0.0001265205744712148,-0.0003725080439180601,160.46843326816165,160.46860053277624,0.00015191206004237757,1.0000007251475587,1.0041474765380878,1.0000013057458208,1.012089199468048,0.9999983644073056,0.9900584179597698,102.96236875174738,-8.851519093867283,65.85898950914849,245.0097363990863,191.08953780618145,178.21500629269315,422.9349919837013,-33.52578378069482,83.12966392102116,-57.86690669892341,-103.15257205783085,127.7913220780134
2026-01-01 12:15:00,0.7999863516589253,550.3906099413406,60.0,0.0,517.3815058811177,-9.877017073404202e-05,517.3810437465429,172.4609085737597,0.00034939345347856945,0.00012039459454535972,172.4608947423288,172.45924043045443,-0.0005685582187579712,1.0000008762643766,1.007741073341621,1.000000543716087,1.006437074406174,0.9999985354756588,0.990234237388484,95.38089584576406,-8.162565022230954,58.667224746768476,225.5987159215205,218.57044926186325,172.0514653033541,409.0428932016743,-39.80743097079852,91.62016738157708,-25.48630125063783,-113.34938073817501,130.00666604118416
2026-01-01 12:20:00,0.8084799251741532,556.2341885198174,60.0,0.0,523.0913151281218,-0.00017349343524483628,523.0912538638768,174.36318208860115,-4.931860751185013e-06,-0.0004014090953132836,174.36384868509333,174.36422309018224,0.00023284752081963235,1.0000005157992824,1.0059485278258649,1.0000008332173762,1.01175158693207,0.9999983067828587,0.9898673760965331,106.08010211705688,-9.138818545857589,68.3110657994351,253.58658873198536,195.1329244921187,179.08591468551322,424.6645927162014,-24.640327376107905,82.74425802994254,-37.6579142277753,-109.07726326436375,125.54951501396057
2026-01-01 12:25:00,0.9437995112048772,649.3340637089555,60.0,0.0,614.6740859699421,6.0313464148293886e-05,614.6744132324966,204.8920079147644,-7.827301645875195e-05,0.00033353571666521023,204.89137577925194,204.89102953848027,-0.0001949492360581644,1.0000009586865402,1.0075413587547508,1.0000005170089679,1.0114534061753435,0.9999988242147626,0.9933234235574454,80.89516179512954,-7.44851116260077,46.80447672131261,189.47926496663146,183.3657409369195,150.33498194315487,358.0242841409782,-42.97812903871639,76.99642740090077,-23.989599543728218,-112.54661625802005,132.77947157421696
